#{"t_start": 1668544598.6380892, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
10,50,53.324286,0.4,0.5037329443061872
16,50,54.089622,0.34,0.41719056974459723
14,50,54.840599,0.36,0.5227343345416883
14,50,55.589727,0.36,0.39871042248099314
16,50,56.398797,0.34,0.4175207681519042
14,50,57.165571,0.36,0.43634723336006415
-2,50,57.918736,0.52,0.5762175249092094
8,50,58.698448,0.42,0.4920189610138338
2,50,59.462769,0.48,0.5246872942725477
10,50,60.230241,0.4,0.4140879100455348
-4,50,60.968024,0.54,0.6376988984088128
10,50,61.743335,0.4,0.542276247848537
12,50,62.54489,0.38,0.4560376271837205
6,50,63.334658,0.44,0.5224845694131478
14,50,64.140941,0.36,0.49995750828588426
-2,50,64.880979,0.52,0.6040543454819927
8,50,65.670482,0.42,0.49010002041232903
6,50,66.498072,0.44,0.4884833105602186
20,50,67.317489,0.3,0.3853220169745382
8,50,68.123638,0.42,0.4714387085329076
12,50,68.938742,0.38,0.4825205770422161
-4,50,69.71921,0.54,0.6036907641315059
4,50,70.482459,0.46,0.5922339991846718
-10,50,71.276946,0.6,0.6223277909738717
10,50,72.100028,0.4,0.5074395536267824
22,50,72.923463,0.28,0.3629015962820772
14,50,73.740399,0.36,0.3932816029859542
4,50,74.553129,0.46,0.5307061964828285
6,50,75.3741,0.44,0.5007957559681697
4,50,76.178799,0.46,0.5501092428992116
14,50,77.006213,0.36,0.48209562563580877
4,50,77.858721,0.46,0.6188902924885823
10,50,78.744462,0.4,0.518287153652393
-2,50,79.599238,0.52,0.5933891582194799
10,50,80.445284,0.4,0.5203066721922918
10,50,81.29951,0.4,0.4679315873864244
2,50,82.160656,0.48,0.5505962820063136
-16,50,83.036695,0.66,0.7545219638242894
8,50,83.899853,0.42,0.5432207108380869
0,50,84.771432,0.5,0.6308905214119334
